feedback_id,title,description,source_system,lifecycle_status,votes,comments_count,status,category,created_at,source_url,retrieved_at,slug,relevance_hint,keyword_hits
67f4f44f1aac623580bb3589,Dynamic Self Service Action,"It would be great to have the ability to dynamically create multiple entities through a self-service action using a ""+"" button. For example, creating multiple CosmosDB containers. Currently, we have two self-service actions: one that creates a single CosmosDB container, and another that provisions multiple containers using a JSON list. However, the latter bypasses the regex validations that are applied in the single-container provisioning action.",Port portal,Open,4,0,open,Self-service actions,2025-04-08T10:02:55.773Z,https://roadmap.port.io/ideas/p/dynamic-self-service-action,2026-07-29T11:13:23.856774+00:00,dynamic-self-service-action,True,5
6760726f4a50f11189d6e973,Triggering a self-service action from somewhere other than the self-service page,"Now that a deep link to a specific self-service action is available, we have taken advantage to link directly to a self-service action. Specifically, we have made a similar portal feedback mechanism to the one offered in the demo site, and then added a hyperlink within the description of a given page like ""Have feedback about this page?"" which is hyperlinked to the ""Leave feedback about the portal"" Day 2 action. 

Unfortunately, this link takes the user to the Self-service page (albeit with the correct action modal opened to the form). Completing the form then leaves then on the Self-service page. Similar to how related self service actions are handled within an entity table or from an action card, it would be nice to have a way to trigger the display of the appropriate self-service action form as a modal over the page that the user is currently (perhaps with some opinionated/specially handled markdown syntax to designate creating a link to trigger the display of a specific self-service action?).",Port portal,Open,4,2,open,Self-service actions,2024-12-16T18:33:19.435Z,https://roadmap.port.io/ideas/p/triggering-a-self-service-action-from-somewhere-other-than-the-self-service-page,2026-07-29T11:13:44.016362+00:00,triggering-a-self-service-action-from-somewhere-other-than-the-self-service-page,True,5
649bdc0ecf7291098a1c28bf,Auto-generate action inputs from blueprint definition,"Right now if you want to create an action that includes as inputs the exact same properties that exist on a blueprint, that action has to be created and its inputs need to be configured manually.

But since it is quite common that action inputs closely resemble the blueprints they are defined on, it would save a lot of time and configuration to just create a new blueprint action with an “input copy” of the blueprint properties. The user will then have the option to customize the action inputs as he needs, but a lot of the initial work of replicating the blueprint properties as inputs again will be saved.",Port portal,Open,4,0,open,Self-service actions,2023-06-28T07:06:54.840Z,https://roadmap.port.io/ideas/p/auto-generate-action-inputs-from-blueprint-definition,2026-07-29T11:14:38.145387+00:00,auto-generate-action-inputs-from-blueprint-definition,True,2
69bd84cb8555c6d9dff37d2e,Support entity dropdown for all relation filter operators,"When filtering a catalog table by a relation, the entity selection dropdown is currently only available for the `has any of` operator. Since multiple operators are supported when filtering by a relation, the dropdown should be available across all of them for consistency.",Port portal,Open,4,1,open,Catalog Tables,2026-03-20T17:32:59.780Z,https://roadmap.port.io/ideas/p/support-entity-dropdown-for-all-relation-filter-operators,2026-07-29T11:15:23.060042+00:00,support-entity-dropdown-for-all-relation-filter-operators,False,0
66fab653f08e28ee955809ce,Dynamic Default in Actions,"Allow an input with the default keyword which is dependent on another one of the inputs to updated dynamically when the related input is.

E.g. if the first input is an entity selector and the second is name which has a default of `.entity.title` allow the name to be updated as the entity is

This is currently possible with the dataset keyword which will update when the related entity is updated so would like similar with the default keyword",Port portal,Open,4,0,open,Self-service actions,2024-09-30T14:31:47.153Z,https://roadmap.port.io/ideas/p/dynamic-default-in-actions,2026-07-29T11:15:40.236734+00:00,dynamic-default-in-actions,True,3
67c5b4848a1334bf39898f55,Hide Client secret value in UI,"When I go to ""credentials"" tab I see secrets values, it may be a critical point when I work  this and share my screen. I would be nice to hide the Client secret value by default (both Organization and Personal), make it blurred or something",Port portal,Completed,4,3,complete,Organization Management,2025-03-03T13:54:12.508Z,https://roadmap.port.io/ideas/p/hide-client-secret-value-in-ui,2026-07-29T11:15:42.795861+00:00,hide-client-secret-value-in-ui,False,0
678fa2d0541d91b91a772c41,Conditional self-service actions,"Using the online demo as an example, there is currently a self-service action named ""Add/Remove Service from Favorites"". In my head, the ability to make an action conditionally available (based on one of more properties of the selected entity) would allow ""Add Favorite"" as an action for services that were not yet a favorite for me - while ""Remove Favorite"" would only be available for services that were already my favorite (this same thought process could be applied to the existing actions ""Unlock Service"" and ""Lock Service""). 

Similarly (and maybe more compelling), an action like ""Deploy Service"" might only be available once certain criteria are met (an extension of sorts to the concept of scorecarding). Again referencing the demo service catalog, I could also see additional actions based on a distinguishing property like ""Language"" - maybe in our environment Python is managed distinctly different from React, and as such only certain actions would make sense in each context.

(There is also [this feature request](https://roadmap.getport.io/ideas/p/abilty-to-add-a-filter-so-only-certain-self-service-actions-appear-on-a-catalog) which also feels related...but not entirely overlapping.)",Port portal,Open,4,1,open,Self-service actions,2025-01-21T13:36:16.461Z,https://roadmap.port.io/ideas/p/conditional-self-service-actions,2026-07-29T11:16:13.562058+00:00,conditional-self-service-actions,True,3
67ff7c3fc33aac9a829e4a8d,Support Additional Characters in Entity Identifier Regex Pattern,"We are using a self-service action in our Developer Portal to submit feedback, which creates or updates an entity using a title-based identifier. We've encountered an issue where the entity creation fails if the title includes certain characters, such as apostrophes (e.g., “can’t”).

We understand that Port enforces a regex pattern for entity identifiers:

^[A-Za-z0-9@_.+: \ \/=-]+

We would like to request support for additional characters (e.g., apostrophes ') in entity identifiers. This would enable a more natural feedback experience for users who may enter standard punctuation in form fields.",Port portal,Open,4,1,open,Data model,2025-04-16T09:45:35.766Z,https://roadmap.port.io/ideas/p/support-additional-characters-in-entity-identifier-regex-pattern,2026-07-29T11:17:02.058887+00:00,support-additional-characters-in-entity-identifier-regex-pattern,True,4
686d29f00a9ee547d40f4afd,Improve webhook data source editor,"There are several improvements that could be made to this view. First, making the modal full screen would be a big step forward. Second, the test mapping feature seems broken or incomplete. It doesn’t properly evaluate filters, which causes errors on maps that would normally succeed. This happens because it runs JQ that should be skipped due to the filters. Additionally, more complex combinator search queries aren't evaluated in the test mapping view. 

Because of this, we often have to test by mapping a real entity and checking the audit log. When debugging failed maps in the audit log, we can’t see the original payload, only the mapping result is shown.

It would be really helpful if we could take any item from the audit log and load it into the test event window. Right now, we can only load the latest event, which means we have to guess what the broken state was, try to recreate it, and then quickly grab that latest event before anything else comes in.",Port portal,Open,4,0,open,Data sources,2025-07-08T14:23:44.941Z,https://roadmap.port.io/ideas/p/improve-webhook-data-source-editor,2026-07-29T11:17:35.375127+00:00,improve-webhook-data-source-editor,True,3
6915caf8c4c30db90d700b0b,Support secrets on webhook security configuration,"When using the Custom Integration: Webhook feature (https://docs.port.io/build-your-software-catalog/custom-integration/webhook/) we have the option of specifying a secret - i.e. for inbound request signature verification.

The ""secret"" value is directly input to the webhook settings screen.

When creating a webhook via IaC (e.g. `port_webhook` resource in Terraform), the secret is exposed in source code!

It would improve security if there was support for Port secrets here - i.e. the ""secret"" value references a secret, rather than having the raw secret value.",Port portal,Open,4,0,open,Product Security,2025-11-13T12:11:36.463Z,https://roadmap.port.io/ideas/p/support-secrets-on-webhook-security-configuration,2026-07-29T11:17:40.390232+00:00,support-secrets-on-webhook-security-configuration,True,3
65f03ef6cb7414bcffae7545,Create/update entity invocation type,"The new ""Create/update entity"" invocation type for self-service actions and automations will allow updating catalog entities as part of a self-service action form/automation execution

For example, creating a specific self-service form for updating the Service team and Tier directly in the catalog.",Port portal,Completed,4,2,complete,Self-service actions,2024-03-12T11:39:34.980Z,https://roadmap.port.io/ideas/p/create-update-entity-invocation-type,2026-07-29T11:17:55.552454+00:00,create-update-entity-invocation-type,True,7
68127ab6fd3a32236bbbbeba,GHA Invocation Error Improvements,"If any of the following are incorrect, then Port returns this error for Github Action invocation: ""Got 404 while addressing github api, repo or workflow not found""

org name, repo name, workflow file name, or branch name (if using the ""ref"" key)

If would be helpful if this error provided more detailed information so that you did not have to perform trial and error changes to narrow it down.

Additionally, in some other failure scenarios, similar error messages can get cut off in the UI and they have to be copied over to notepad to be read. It would be quicker if Port could display the full message.",Port portal,Open,4,0,open,Self-service actions,2025-04-30T19:32:06.727Z,https://roadmap.port.io/ideas/p/gha-invocation-error-improvements,2026-07-29T11:17:57.953777+00:00,gha-invocation-error-improvements,True,4
672249d560b0d661a82e3e32,Provide complete swagger for api invocation,"Currently https://api.getport.io/swagger provides Schemas only for the API Requests.

Schemas for API Responses are missing.

It would be very helpful for those integrating the Port API to have a complete swagger file so they can auto-generate client code (for example via https://swagger.io/tools/swagger-codegen/)",Port portal,Open,4,0,open,,2024-10-30T14:59:33.213Z,https://roadmap.port.io/ideas/p/provide-complete-swagger-for-api-invocation,2026-07-29T11:18:02.801453+00:00,provide-complete-swagger-for-api-invocation,False,1
652e8946856cd53595829199,Allow any selected entity's properties in the payload,"On the user form, we are able to send from a selection of filtered entities. The self-service engineer should be able to choose which entity properties or property are relevant to send to the self-service action.",Port portal,Completed,4,1,complete,,2023-10-17T13:16:54.429Z,https://roadmap.port.io/ideas/p/allow-any-selected-entitys-properties-in-the-payload,2026-07-29T11:18:05.255597+00:00,allow-any-selected-entitys-properties-in-the-payload,True,3
64b93341745be567b249a32f,Controlling the payload - Map current entity,"As an extension to https://roadmap.getport.io/ideas/p/self-service-actions-controlling-the-payload,

It would be nice to have access to the entity the action is invoked on, and use JQ to map properties from the entity to the payload.",Port portal,Open,4,1,open,Self-service actions,2023-07-20T13:14:41.339Z,https://roadmap.port.io/ideas/p/controlling-the-payload-map-current-entity-1,2026-07-29T11:18:08.096284+00:00,controlling-the-payload-map-current-entity-1,True,4
695fd7b5782c46b3dbb66644,Enable referencing previous automation outputs (shared run context) + increase payload limits for chained automations,"Chained automations that depend on outputs from earlier steps currently require passing the full accumulated payload forward, which makes the payload grow exponentially and hits the payload limit. 

- add a better context-passing mechanism so downstream automations can reuse variables from prior steps without embedding full outputs (e.g., references to prior step outputs, a shared execution context/lightweight variable store scoped) to the automation run, and/or the ability to selectively pass only specific fields. 

- Increasing the max payload size AND

- reusable upstream context without payload bloat.",Port portal,Open,4,0,open,Automations,2026-01-08T16:13:41.317Z,https://roadmap.port.io/ideas/p/enable-referencing-previous-automation-outputs-shared-run-context-increase-paylo,2026-07-29T11:18:10.711120+00:00,enable-referencing-previous-automation-outputs-shared-run-context-increase-paylo,True,3
650fdbfb9a7a750967822366,Dynamic permissions for self-service actions,"Ability to assign permissions according to the data model you defined for your organization.

How it will work:

When assigning permission (for example, to execute an action), the new capability will allow to query the catalog entities and create a permission condition based on the queries.

For example:

1. Allowing a developer to execute the ""Deploy"" action only if the developer is related to the same domain as the service

2. Allowing  a user to execute the ""Lock/unlock deployments"" action only if the user appears in the catalog as the ""team leader"" of that service

The first version will support assigning dynamic permission for executing an action, in the future we will add the support for editing entities.",Port portal,Completed,4,2,complete,RBAC & Ownership,2023-09-24T06:49:31.395Z,https://roadmap.port.io/ideas/p/dynamic-permissions-for-self-service-actions,2026-07-29T11:18:48.338210+00:00,dynamic-permissions-for-self-service-actions,True,5
6696f52ddaed01573b729714,Specify approval emails via dynamic permissions,"Currently it is possible to configure an action to dynamically determine whether a user has a right to approve. However when the action is approved, all possible approvers are sent an email even those who were not eligible to approve the action. Ideally there would be a way to use dynamic permissions to specify who approval emails are sent to.",Port portal,Closed,4,3,closed,Self-service actions,2024-07-16T22:33:17.315Z,https://roadmap.port.io/ideas/p/specify-approval-emails-via-dynamic-permissions,2026-07-29T11:18:53.360505+00:00,specify-approval-emails-via-dynamic-permissions,True,5
6524c821ec2dd97343235238,Manual approvals | Support requiring multiple approvals,,Port portal,Completed,4,1,complete,Self-service actions,2023-10-10T03:42:25.408Z,https://roadmap.port.io/ideas/p/manual-approvals-support-requiring-multiple-approvals,2026-07-29T11:19:05.906040+00:00,manual-approvals-support-requiring-multiple-approvals,True,1
66781226b894b19aca35a768,Cancel approval step when there are no approvers,"Currently, when there are no approvers as a result of dynamic approvers calculation, the action moves to “waiting for approval,” but the approval is not sent to anyone. 

Add an option to decide whether an empty approvers list means no approval is required or the action is blocked",Port portal,Open,4,1,open,Self-service actions,2024-06-23T12:16:38.723Z,https://roadmap.port.io/ideas/p/cancel-approval-step-when-there-are-no-approvers,2026-07-29T11:19:22.964251+00:00,cancel-approval-step-when-there-are-no-approvers,True,4
65d34b8e9dcc811d4a9300cf,Ability to action stream logs real-time,"Implement a functionality that streams logs to the user interface in real-time. This will enable users to monitor activities as they happen, without any delay. Currently, users must wait for an action to complete or a certain amount of data to be processed before logs can be viewed. This delay hinders real-time monitoring and troubleshooting.",Port portal,Open,4,1,open,Self-service actions,2024-02-19T12:37:34.130Z,https://roadmap.port.io/ideas/p/ability-to-action-stream-logs-real-time,2026-07-29T11:20:04.526146+00:00,ability-to-action-stream-logs-real-time,True,2
6a4d1db5cc2f4154cf79e3d2,MCP server usage logs,"the usage records of how the MCP is used:

- Total Tool API Calls (Daily)

- Calls per Active Client

- Unique Tools Used

- Most Used Tools

- What tools are accessed with what inputs / outputs

- - what types of blueprints and properties are being accessed

- - what skills are discovered through Port (or any other blueprint/catalog as needed).

- Active MCP Clients (Daily/Weekly)

- Total MCP Connections",Port portal,Open,4,0,open,AI agents,2026-07-07T15:39:33.779Z,https://roadmap.port.io/ideas/p/mcp-server-usage-logs,2026-07-29T11:20:14.478084+00:00,mcp-server-usage-logs,True,2
6912a0ff1465a5fbe7b1496c,Safe Execution for Concurrent Automation Runs,"Currently, automations that need to update or create multiple entities dynamically rely on the migration endpoint with filters, which can fail when concurrent runs overlap on the same blueprint.

A more reliable approach would be to enhance the UPSERT API to support dynamic, filter-based updates, allowing automations to update or create all entities that match a filter in a single atomic operation.",Port portal,Open,4,0,open,Automations,2025-11-11T02:35:43.021Z,https://roadmap.port.io/ideas/p/safe-execution-for-concurrent-automation-runs,2026-07-29T11:20:40.144720+00:00,safe-execution-for-concurrent-automation-runs,True,2
69e62509bf8b6dbf40b878c7,Support Service Account Credentials for Signing Port Execution Agent Messages,"Currently, the Port Execution Agent verifies incoming events by validating the X-Port-Signature header, which is signed using the organization-level Client Secret. This means that even when a service account is configured as the agent's credentials, the signature verification still relies on the org-level secret — not the service account credentials.

This creates a security concern for customers with strict internal security standards, who prefer to use service account credentials to limit blast radius in case of a credential leak, following the principle of least privilege.",Port portal,Open,4,0,open,Organization Management,2026-04-20T13:07:21.865Z,https://roadmap.port.io/ideas/p/support-service-account-credentials-for-signing-port-execution-agent-messages,2026-07-29T11:20:42.543084+00:00,support-service-account-credentials-for-signing-port-execution-agent-messages,False,1
6a4f588ed639d24023826725,Add live events to the integrations event log,,Port portal,In progress,3,1,in progress,Data sources,2026-07-09T08:15:10.386Z,https://roadmap.port.io/ideas/p/add-live-events-to-the-integrations-event-log,2026-07-29T10:56:12.059465+00:00,add-live-events-to-the-integrations-event-log,False,0
694122c9e3a0e204c6a92ecc,Data extraction configuration,"Currently:

Data extraction configuration such as selecting which kinds to extract and defining API level selectors is set in the mapping. This means that the first sync after installing the integration includes only the default kinds and no selectors. The extraction behavior changes only after a user updates the mapping.

Expected:

We would like to move all configuration related to the extraction phase from the mapping to the installation and settings pages. This would allow users to filter data and choose kinds from the API even during the initial installation. It would also improve discoverability of available kinds and filters. This change is also required for the new architecture of the upcoming mapping experience planned for Q1.",Port portal,In progress,3,1,exploring,Data sources,2025-12-16T09:13:45.952Z,https://roadmap.port.io/ideas/p/data-extraction-configuration,2026-07-29T10:56:46.849429+00:00,data-extraction-configuration,False,1
6837498890bd8f2627580951,Enhance `sendRawDataExamples` options for faster data source mapping,"For some kinds available in integration, the API responses can vary greatly depending on certain conditions. As a concrete example, in the github integration, the `branch` kind only contains properties like `.branch.commit.commit.author` when the branch is the default branch of a given repository, and in my mapping I set the query to `.branch.name == .repository.default_branch` to ensure I have access to that value.

What I'm currently finding is that the sendRawDataExamples option in integrations does not respect this query setting, so the ~5 examples retained from the api call might not even contain a valid api response (as in, one that passes the check in `query`). 

I have a few varied suggestions here:

- Allow `sendRawDataExamples` to respect the given query in a mapping.

- Allow `sendRawDataExamples` to have it's own query for stricter or looser example api responses.

- Allow independent resync of `sendRawDataExamples` separate from a resync of the data source.

Giving builders the ability to have stronger control over the examples defined in the data source view would significantly improve iteration time when dealing with complex mappings across multiple data sources.",Port portal,In progress,3,2,exploring,Data sources,2025-05-28T17:36:08.567Z,https://roadmap.port.io/ideas/p/enhance-sendrawdataexamples-options-for-faster-data-source-mapping,2026-07-29T10:57:01.759566+00:00,enhance-sendrawdataexamples-options-for-faster-data-source-mapping,False,0
67137ce7cd8120fbbbac44f0,Support AWS ElastiCache (not severless type),"There are two types of AWS ElastiCache: serverless and non-serverless.

We use a lot of non-serverless ElastiCache, and we need to integrate its resources.",Port portal,Planned,3,1,planned,Integrations,2024-10-19T09:33:27.070Z,https://roadmap.port.io/ideas/p/support-aws-elasticache-not-severless-type,2026-07-29T10:57:46.043225+00:00,support-aws-elasticache-not-severless-type,False,0
6a2a7d26bd2d82218bddf0be,Audit Log (Runs tab) — Add Approver field and filtering,"Description: Currently, the Runs tab in the audit log does not expose approver details as a filterable column. It would be very useful to:

Display the assigned approvers and who actually approved a run as columns in the Runs table

Allow filtering by approver directly in the UI, without needing to query the API (GET /v1/actions/runs/:run_id/approvers) for each run individually

This would improve traceability and auditing of approval workflows significantly.",Port portal,Open,3,0,open,Self-service actions,2026-06-11T09:17:26.678Z,https://roadmap.port.io/ideas/p/audit-log-runs-tab-add-approver-field-and-filtering,2026-07-29T10:58:37.843686+00:00,audit-log-runs-tab-add-approver-field-and-filtering,True,5
6a214383d4705903285ef4fe,Native Slack approve/reject actions for self-service workflow approvals,"Desired outcome

The Port Slack app should natively notify the designated approver and surface inline Approve and Reject action buttons directly within the Slack message — no redirect required. The approval request should include the relevant context (requester, action, parameters) so the approver can make an informed decision without leaving Slack.

Why this matters

For an IDP platform focused on developer experience, inline approval actions in Slack are table stakes. Requiring approvers to leave Slack and navigate to Port adds friction, slows down approval cycles, and reduces adoption of self-service workflows. This is a foundational expectation for any approvals feature.

Freshdesk

Displays approval requests in Slack with a structured list of pending items and inline action buttons to approve or reject without leaving the conversation.

Sawmills

An example from a small startup demonstrating that inline Slack action buttons are achievable even at an early stage — reinforcing that this is an expected baseline, not a complex feature.",Port portal,Open,3,0,open,Self-service actions,2026-06-04T09:21:07.753Z,https://roadmap.port.io/ideas/p/native-slack-approve-reject-actions-for-self-service-workflow-approvals,2026-07-29T10:59:05.280640+00:00,native-slack-approve-reject-actions-for-self-service-workflow-approvals,True,7
6a436ebbac313b453851834b,Ability to Rate Limit the number of workflow invocations,"During a bulk import of entities, a workflow that triggers on ENTITY_CREATED was accidentally triggered causing 1k+ invocations of the workflow and subsequent AI nodes, this was a costly incident and we would like the ability to circuit break workflows when they attempt to run a certain number, or at least be able to stagger them so that 1k invocations are not all triggered concurrently.",Port portal,Open,3,0,open,Workflows,2026-06-30T07:22:35.103Z,https://roadmap.port.io/ideas/p/ability-to-rate-limit-the-number-of-workflow-invocations,2026-07-29T10:59:07.702492+00:00,ability-to-rate-limit-the-number-of-workflow-invocations,True,3
6a292ceff00721fb0e2d24cc,Admin Override Toggle for Workflow Approvals,"Description: > Add an ""Admin Override"" toggle to the core approval settings for Self-Service Actions (SSA) and workflows.

Key Capability: > Allows Port Admins to intervene and instantly approve any pending request manually. When the override is used, it skips all remaining approvals in the sequence and immediately marks the workflow as approved.",Port portal,Open,3,1,open,Workflows,2026-06-10T09:22:55.921Z,https://roadmap.port.io/ideas/p/admin-override-toggle-for-workflow-approvals,2026-07-29T10:59:10.107994+00:00,admin-override-toggle-for-workflow-approvals,True,5
6a5e16ea14f1993daab8df59,Support team Ownership Field on POST /v1/workflows,"The team field is silently ignored when included in a POST /v1/workflows request body, making it impossible to assign team ownership to a workflow at creation time via the API. This is a confirmed feature gap, team is not currently a supported top-level field on the Workflows API, even though ownership can be set manually via the UI. 

Support the team field on POST /v1/workflows and PUT /v1/workflows/:id, consistent with how team works when upserting catalog entities.

Document the team field explicitly in the API reference.",Port portal,Open,3,0,open,Workflows,2026-07-20T12:39:06.597Z,https://roadmap.port.io/ideas/p/support-team-ownership-field-on-post-v1-workflows,2026-07-29T10:59:12.641316+00:00,support-team-ownership-field-on-post-v1-workflows,True,1
6a5fd5a33da3c9382571e53c,Expose GitHub Node Conclusion in Workflow JQ Context,"After a GitHub Actions node runs, downstream nodes cannot access its conclusion. While the workflow run API exposes result: FAILED on the node run object, the .outputs available to downstream JQ expressions only include workflowRunUrl and workflowRunId, not result, workflowStatus, or any error detail.

This creates a dead end: the information exists in Port's data model, but it's not reachable from within the workflow itself.

result, workflowStatus, and error should be surfaced in .outputs[""<node_id>""]",Port portal,Open,3,0,open,Workflows,2026-07-21T20:25:07.886Z,https://roadmap.port.io/ideas/p/expose-github-node-conclusion-in-workflow-jq-context,2026-07-29T10:59:15.100260+00:00,expose-github-node-conclusion-in-workflow-jq-context,True,5
6a62cdea0933efc13e70eab5,Sensitive output masking / redaction flag for workflow node variables,"When a workflow webhook node retrieves a dynamic credential (e.g., an OAuth access token) at runtime, the full response including the token is stored in variables.outputs and is permanently visible in the workflow run history UI for up to 90 days. There is currently no way to mark a variable as sensitive so that its value is redacted or masked in the run history display.

This is a security concern for any workflow that must fetch short-lived credentials dynamically, as Port Secrets (the recommended alternative) only support static, non-expiring values.",Port portal,Open,3,0,open,Workflows,2026-07-24T02:28:58.987Z,https://roadmap.port.io/ideas/p/sensitive-output-masking-redaction-flag-for-workflow-node-variables,2026-07-29T10:59:22.382119+00:00,sensitive-output-masking-redaction-flag-for-workflow-node-variables,True,3
699c78c2ebbb27ef14d76770,Add the ability to mark run as success/fail for create/update just like it is when using kafka topic,"We used Kafka for the backend until now.

There, a run is created in ""In Progress"" status and we mark it as success/fail according to the execution result.

I would like to have the same ability just with create/update invocation type.",Port portal,Open,3,0,open,Automations,2026-02-23T15:56:50.952Z,https://roadmap.port.io/ideas/p/add-the-ability-to-mark-run-as-success-fail-for-create-update-just-like-it-is-wh,2026-07-29T10:59:59.150587+00:00,add-the-ability-to-mark-run-as-success-fail-for-create-update-just-like-it-is-wh,True,3
69a7207e9505b9d5de41736b,Include stable action_id in GET Action Runs API,Exposing the stable action_id in the action runs response will ensure long-term data consistency and reliable analytics.,Port portal,Open,3,0,open,Automations,2026-03-03T17:55:10.562Z,https://roadmap.port.io/ideas/p/include-stable-action-id-in-get-action-runs-api,2026-07-29T11:00:08.876769+00:00,include-stable-action-id-in-get-action-runs-api,True,2
69d83042f465810c3a2b01fc,Terraform/Pulumi - Add workflow resource,"Add first-class `port_workflow` (or equivalent) resource to both the Terraform provider and the Pulumi package, so that `Workflows` can be defined, versioned, and managed as code, consistent with how Actions and Automations are handled today.

This is important for teams managing Port entirely through IaC (Terraform/Pulumi), as it removes the gap where workflows must be managed via the UI while everything else is code-managed.",Port portal,Open,3,0,open,Automations,2026-04-09T23:03:30.679Z,https://roadmap.port.io/ideas/p/terraform-pulumi-add-workflow-resource,2026-07-29T11:00:13.984339+00:00,terraform-pulumi-add-workflow-resource,True,5
68f8fbb8741fd60efd0e8d17,Dynamic Permission policies as Policies Entities,"The ability to reference a permission policy instead of rewriting - reusage for SSA , Blueprints and possibly automations",Port portal,Open,3,0,open,RBAC & Ownership,2025-10-22T15:43:52.192Z,https://roadmap.port.io/ideas/p/dynamic-permission-policies-as-policies-entities,2026-07-29T11:00:43.995325+00:00,dynamic-permission-policies-as-policies-entities,True,3
67adc340ed8cfaae72b680d0,Implementing RBAC for API Requests.,"Hello PORT Team,

We have a case where our component, Octopus, is accessed by PORT via an API.

Since this is an external request, we are required to implement RBAC (Role-Based Access Control), meaning that every request must generate a JWT.

Practically, what we need is to perform a request to obtain the JWT before each SSA action and then include it in the header of the action.",Port portal,Open,3,0,open,RBAC & Ownership,2025-02-13T10:02:40.020Z,https://roadmap.port.io/ideas/p/implementing-rbac-for-api-requests,2026-07-29T11:00:46.759883+00:00,implementing-rbac-for-api-requests,True,3
6a68eae5c3da61d5163bbf80,Page-level permission scoping for Admin users,"Today, Admins bypass page-level read restrictions unconditionally — they always see all pages in the sidebar regardless of the read permissions set via PATCH /v1/pages/:id/permissions. There's no way to restrict which pages an Admin can access through a more dynamic permission model.

The request is to support page-level permission scoping for Admin users, similar to how blueprint permissions can be configured more granularly — so Admins can be intentionally excluded from specific pages rather than having blanket access to all of them.",Port portal,Open,3,0,open,RBAC & Ownership,2026-07-28T17:46:13.804Z,https://roadmap.port.io/ideas/p/page-level-permission-scoping-for-admin-users,2026-07-29T11:00:49.308122+00:00,page-level-permission-scoping-for-admin-users,True,2
6826b40db0070616c963e9bf,To enable RBAC on SSA run pages,"Currently, a user can view the action run pages of actions that run on entities they are not permitted to access, or actions with entities as inputs, which they are not allowed to access. In the latter case, they can even view full details of the entity from the action run page. This violates the ownership defined on Port.

So, this feature request is to enable RBAC on action run pages.",Port portal,Open,3,0,open,RBAC & Ownership,2025-05-16T03:42:05.965Z,https://roadmap.port.io/ideas/p/to-enable-rbac-on-ssa-run-pages,2026-07-29T11:00:59.028981+00:00,to-enable-rbac-on-ssa-run-pages,True,5
69fcfb5f510034cca6d534c3,Allow ocean integrations to run with granular permissions,"Now Ocean integrations can run with service accounts, but they still require Admin role. We need the ability to scope the permissions for the ocean integration service account to read/register/update/delete only certain blueprints.",Port portal,Open,3,0,open,RBAC & Ownership,2026-05-07T20:51:43.511Z,https://roadmap.port.io/ideas/p/allow-ocean-integrations-to-run-with-granular-permissions,2026-07-29T11:01:03.921087+00:00,allow-ocean-integrations-to-run-with-granular-permissions,True,1
69dd23a2310e0adffae43546,Audit Log Support for Permission Changes via Terraform,"Currently, permission changes made through Terraform are not captured in the audit logs

The request is to add support for logging permission changes triggered via Terraform in the audit logs",Port portal,Open,3,0,open,RBAC & Ownership,2026-04-13T17:10:58.937Z,https://roadmap.port.io/ideas/p/audit-log-support-for-permission-changes-via-terraform,2026-07-29T11:01:06.320823+00:00,audit-log-support-for-permission-changes-via-terraform,True,4
69fcfc2d78f2a5775788b55d,Custom permissions to view/edit action runs,"We would like to be able to edit action runs with service accounts, without the need to make them Admins.",Port portal,Open,3,0,open,RBAC & Ownership,2026-05-07T20:55:09.812Z,https://roadmap.port.io/ideas/p/custom-permissions-to-view-edit-action-runs,2026-07-29T11:01:08.768539+00:00,custom-permissions-to-view-edit-action-runs,True,3
6a181600453998431fff58f5,Import RBAC from Datadog to Port,Datadog has a very robust and complex RBAC we are using to ensure that users only see what is relevant to them. We want to have Datadog continue to be the source of truth for this and import the RBAC to have Port users only be able to see the data they see in Datadog and nothing more.,Port portal,Open,3,0,open,RBAC & Ownership,2026-05-28T10:16:32.721Z,https://roadmap.port.io/ideas/p/import-rbac-from-datadog-to-port,2026-07-29T11:01:12.137688+00:00,import-rbac-from-datadog-to-port,True,1
64edffb2ab1b040a223eadd5,Order self-service action items in the blueprint,We would like to have an ability for ordering self-service action items coming from the blueprint.,Port portal,Open,3,2,open,Self-service actions,2023-08-29T14:24:50.725Z,https://roadmap.port.io/ideas/p/order-self-service-action-items-in-the-blueprint,2026-07-29T11:13:28.752431+00:00,order-self-service-action-items-in-the-blueprint,True,2
6700179a3e7d6b9933e460cd,Catalog pages as a widget,Option to create catalog pages as widget similar like recently used actions.The goal is to make it easier for users to navigate to new custom pages and improve the overall user experience.,Port portal,Open,3,5,open,Dashboards & widgets,2024-10-04T16:28:10.587Z,https://roadmap.port.io/ideas/p/catalog-pages-as-a-widget,2026-07-29T11:13:51.931054+00:00,catalog-pages-as-a-widget,True,2
6a0a9800ce6cec3311444ac7,Improve default Catalog properties,"Today by default when installing an integration we see 3 properties: title, created at, updated at. This requires the end user to spend time for every single integration to show/view the required properties. 

Integrations should come with a default best practice view to reduce this manual time",Port portal,Open,3,0,open,Data model,2026-05-18T04:39:28.970Z,https://roadmap.port.io/ideas/p/improve-default-catalog-properties,2026-07-29T11:13:56.913003+00:00,improve-default-catalog-properties,False,0
